,Close,High,Low,Open,Volume,SMA_30,Price_SMA_Ratio,RSI_14,MACD,MACD_Signal,MACD_Hist,Returns,Volatility_30d,Forward_Return_30d,CapMrktCurUSD,CapMVRVCur,AdrActCnt,HashRate,IssTotUSD,TxCnt,TxTfrCnt,FeeTotNtv,FlowInExUSD,FlowOutExUSD,SplyCur,SplyExNtv,BlkCnt,AdrBalCnt,CapMrktEstUSD,PriceUSD,Puell_Multiple,NVT_proxy,NetFlowExUSD,ExchangeSupplyRatio,MVRV_Z,AdrActCnt_log,HashRate_log,CapMrktCurUSD_log,TxCnt_log,TxTfrCnt_log,IssTotUSD_log,CapMVRVCur_roc_7d,CapMVRVCur_roc_30d,AdrActCnt_roc_7d,AdrActCnt_roc_30d,HashRate_roc_7d,HashRate_roc_30d,TxCnt_roc_7d,TxCnt_roc_30d,NetFlowExUSD_7d,regime_base,regime_conservative,regime_aggressive,cycle,regime_price
2024-04-07,69362.5546875,70284.4296875,68851.6328125,68897.109375,21204930369,68446.96171875,1.0133766780257127,55.74976847533091,1072.3526154099673,1431.043966451306,-358.69135104133875,0.0067702707269166,0.7053049275697963,-0.1013189077725317,1365381654693.3076,2.449775072637,833045,702485129.3612517,73729725.69898817,526443,1108864,21.56961081,1549809475.560671,1472991210.5633812,19676161.74288233,2579009.99195221,170,51785876,1365319635476.7808,69392.6830108124,2.1531172086331294,17.744431907684202,76818264.9972899,0.1310728192649231,1.8856986801902855,13.632844141713132,20.37013479220261,27.942455105993183,13.173900242126216,13.9188475276332,18.115916623177306,-0.0391051967464814,-0.0803366686127955,0.2053480996174348,-0.1207504353791757,0.240875915631094,0.156422797482143,0.6712423135164651,0.2399789899142166,-295187210.52977175,1,1,1,3,1
2024-04-08,71631.359375,72715.359375,69064.2421875,69362.5546875,37261432669,68551.37760416667,1.0449295386683246,54.632430170366,1248.0462988782529,1394.4444329366954,-146.39813405844257,0.032709358784746,0.7138363325235865,-0.1457939380164108,1411103414779.7263,2.52594267686,896193,652897939.9789873,70816387.31799385,454644,1020052,34.00181329,2447335646.48263,2518936099.53685,19677149.24284075,2579328.12697772,158,51837801,1411045166573.5425,71712.7972840444,2.060630381057605,19.290339358033464,-71600453.0542202,0.1310824091003005,2.057822100017127,13.705912186377605,20.296931382497405,27.9753930779496,13.027272173623004,13.835365144694851,18.075601005296104,0.0169403325920467,-0.0519822725667502,-0.0765752027284623,-0.0212226621160409,0.0533333278293333,0.0154485506661394,0.3770205806187814,0.2541211519364448,-190378009.5905178,1,1,1,3,1
2024-04-09,69139.015625,71742.5078125,68212.921875,71632.5,36426900409,68555.35182291667,1.008513759853366,47.9313116804187,1172.6558508961025,1350.086716528577,-177.43086563247448,-0.0347940311582283,0.7250027947413651,-0.0880697336005786,1359253099652.0125,2.431151797828,890535,603310756.5471851,63030519.45073785,450513,1041037,46.69578897,2360947349.8555684,2262332539.294823,19678061.74280136,2582595.85294707,146,51858590,1359200897064.2417,69074.5418638223,1.8282152919961112,18.90236537491113,98614810.56074524,0.1312423899621026,1.8080717193399685,13.699578807621274,20.21794297442587,27.937956473384048,13.01814443212924,13.855728850293026,17.95912961864603,0.0452858418337627,-0.0905886408415996,-0.066036637612336,0.0323391735583176,-0.0135135145653763,0.0695602585262156,0.2572537681640718,0.2410450372027293,-166593805.48642832,1,1,1,3,1
2024-04-10,70587.8828125,71093.4296875,67503.5625,69140.2421875,38318601774,68504.15104166667,1.0304175986294015,52.64213372643194,1215.8048100166925,1323.2303352262002,-107.42552520950768,0.0209558550176423,0.7112744123669479,-0.1387646870606443,1388933299151.329,2.480887886464,846297,627214744.5940204,66609351.85747736,538372,1112115,71.20955424,2051884561.1075013,2353245529.225491,19679005.49278382,2579580.10720795,151,51970343,1388877718347.1729,70579.4456767972,1.9262804172999308,17.69511740493008,-301360968.1179898,0.1310828490877685,1.9155489515402355,13.648626822427236,20.25679953691866,27.95955715777906,13.196306907466765,13.921775064898837,18.014355558946242,0.058591324225897,-0.1063220986407289,-0.1232717628899087,-0.2645487426111349,0.0689064632173728,-0.0646641841714081,0.4562559508352808,0.3698998221378571,-137685049.01169497,1,1,1,3,1
2024-04-11,70060.609375,71256.234375,69571.8125,70575.734375,30153382941,68456.79505208334,1.023428124581299,48.34459225785627,1193.6939503816247,1297.323058257285,-103.62910787566034,-0.0074697443313405,0.7110662834494479,-0.1322697378765127,1378504301565.5657,2.459930871341,748021,566860611.5965838,57788406.72477353,479937,1049782,109.2683687,1225556467.3169675,1365100142.342383,19679830.49278382,2578117.70141774,132,52095371,1378457896229.2705,70046.5536057861,1.667504088089014,18.746587856129956,-139543675.02541518,0.1310030440741388,1.8492732163692025,13.525187668288805,20.15562399830711,27.952020187874428,13.081412207874674,13.86409403410854,17.87229875513316,0.0155183058862413,-0.0998600835449313,-0.2354494163821827,-0.2640406379840789,-0.0059482736520117,0.0191952602754861,0.478507989612118,0.3915977058820119,-83081334.57238916,1,1,1,3,1
2024-04-12,67195.8671875,71222.7421875,65254.8359375,70061.3828125,44129299406,68260.540625,0.9844027980477192,44.05499061779285,934.2408351361228,1224.7066136330527,-290.46577849692994,-0.0408894843058877,0.7201764583854894,-0.0855331272117158,1320536537240.2312,2.355699837214,832502,584038201.0151991,57033396.63819405,441977,1036844,153.45642058,1985755927.35786,1797990704.7236958,19680680.49277836,2581586.07746812,136,52185413,1320491682635.7864,67098.113691993,1.6418138805475675,18.981332286031805,187765222.63416433,0.1311736186365816,1.5827876712857107,13.632192104433846,20.185476953062658,27.90905923754824,12.999015386065423,13.851693006416053,17.85914757768977,-0.0192102019443162,-0.1423953317439983,-0.1237190013052081,-0.2386778174568699,-0.0450264875494831,-0.0746170343712933,0.2760735310676556,0.1395712204617825,-50997931.45765151,1,1,1,3,1
2024-04-13,63821.47265625,67931.4296875,60919.10546875,67188.375,52869738185,68008.03658854167,0.938440158806216,38.71762913723861,451.1365134607622,1069.9925935985946,-618.8560801378324,-0.0502172927069198,0.7361642856458989,-0.0144155783188418,1270486530668.2883,2.266724603585,869723,704281364.049109,66165439.49473998,510750,1161939,107.18489341,1311623250.2273333,1418645315.7962515,19681705.49276744,2580693.00927849,164,52237661,1270430855338.514,64551.6482875512,1.898779628315458,16.938673624663117,-107022065.56891824,0.131121411720485,1.3570510220772614,13.675931198919764,20.37268850053997,27.870421038052076,13.143637470582991,13.96560157994898,18.007668837686055,-0.0718998320120198,-0.1531446040090981,-0.0415103114540731,-0.1308280550131216,0.099578617271399,0.2124746154675787,0.1784018494506558,0.5473521570528357,-36618409.082049,1,1,1,3,0
2024-04-14,65738.7265625,65824.4296875,62205.8515625,63836.23046875,49084320047,67885.868359375,0.968371299524248,39.256379113974944,220.4381512397667,900.081705126829,-679.6435538870622,0.0300408910426832,0.7392424864837474,-0.0636753663918373,1292144961483.2134,2.303797513539,839158,674220574.8366151,64417894.77350238,468144,1104234,72.98308634,1138917014.1996794,1111850237.1909552,19682686.74276744,2581885.89993103,157,52273122,1292092065429.3967,65648.8099602572,1.8436351928298729,17.82474252990529,27066777.008724213,0.1311754809530647,1.4386364231051807,13.640155478817343,20.329067879189992,27.887324714286276,13.0565333559725,13.91466334548605,17.9809020371535,-0.0595881477971224,-0.1115943562023269,0.0073381389960927,-0.1287992358962646,-0.0402350930194589,0.2721615325100359,-0.1107413338196158,0.5049087367155505,-43725764.50898695,1,1,1,3,1
2024-04-15,63426.2109375,66878.6484375,62332.0703125,65739.6484375,43595917654,67822.90481770833,0.9351739078114452,38.25582340519719,-147.29472544325108,690.6064190128129,-837.901144456064,-0.0351773717855853,0.7202667001137913,0.0447966417669154,1247806826197.3333,2.224653591762,813736,605510198.6103525,55865367.80278161,503794,1137529,157.47266193,1255358948.980596,1385003436.0402195,19683567.99275647,2580968.92327309,141,52354766,1247760486135.828,63393.325166277,1.5948142856040886,17.30379444634508,-129644487.05962348,0.131123022219492,1.2389838227652887,13.60939249695488,20.221581965754197,27.852408587195033,13.129924718278154,13.944369803085838,17.838455225620503,-0.1192778790501029,-0.0895118265203961,-0.0920080830803186,-0.1119763844403581,-0.0725806262616787,0.0076343099334985,0.1081065624972505,0.4179437600443569,-52017769.3669017,1,1,1,3,1
2024-04-16,63811.86328125,64355.66796875,61716.40234375,63419.296875,42847528078,67670.27942708334,0.94298211595253,46.422054452661214,-402.9616672126285,471.8928017677246,-874.8544689803532,0.0060803307977836,0.7002403644900369,0.022248507988908,1255578626046.309,2.235583060627,941086,708575759.8577794,65778095.96945318,453968,1084205,92.75445493,1996033622.5407205,2453243443.7468686,19684599.24275641,2574941.96400818,165,52390680,1255524457249.6716,63784.8203340152,1.8723455835907576,18.15579087235016,-457209821.20614815,0.1308099764822854,1.2583316608764628,13.754790869129112,20.378767542723043,27.858617638869756,13.02578419275384,13.896358479827374,18.001797468076433,-0.0804428326424214,-0.1205309656992472,0.0567647537716091,0.0923071923190312,0.1744789101938737,0.1629938320524868,0.007669035077789,0.2415539662787675,-131421288.1907436,1,1,1,3,1
2024-04-17,61276.69140625,64486.36328125,59768.5859375,63831.84765625,41915247049,67461.216015625,0.9083247386477206,40.53541246096487,-800.9143020209594,217.33138100998775,-1018.2456830309472,-0.0397288489105271,0.7119230461434901,0.094247640680563,1207195172504.973,2.150115532828,794595,588332603.0078033,52508862.029571556,385424,975708,121.85088432,1486593776.2048707,1517481865.5976908,19685455.4927367,2575084.99611733,137,52479713,1207151111499.4475,61324.2184286967,1.4921983400714358,20.17556020114286,-30888089.39282012,0.1308115525732921,1.0455432477224027,13.585589088370604,20.192802999016,27.81932074547387,12.86210190052854,13.790919665200263,17.776492532924312,-0.1333282150478184,-0.146357308146626,-0.0610920279759942,-0.1273662350327431,-0.0619917530978715,-0.0209510627505865,-0.2840935264092487,-0.0759810796491152,-92782305.51571938,1,1,1,3,1
2024-04-18,63512.75390625,64125.6875,60833.48046875,61275.31640625,36006307335,67514.54869791666,0.940726926731421,39.82847567779068,-925.1979697252682,-11.1744891370635,-914.0234805882048,0.0364912407749862,0.6615979952571895,0.0539742110113834,1250283688855.0876,2.223657090198,823945,622687788.0289677,57556068.90863344,416810,1023077,107.17008007,2550043244.779144,1716531298.3691514,19686361.74273122,2589005.8795932,145,52552394,1250238041400.0083,63510.14500263,1.6314967738925383,19.242307023548783,833511946.4099925,0.1315126641188098,1.2168402467323929,13.62186027276358,20.249555809932996,27.854391592578125,12.940388160627746,13.83832628836147,17.868270159484094,-0.0960489515765126,-0.0359163138453684,0.1014998242027964,-0.1541491548113031,0.0984848396418736,-0.0495819585290912,-0.1315318468882373,-0.0919251248355134,46225640.40362457,1,1,1,3,1
2024-04-19,63843.5703125,65481.59765625,59651.390625,63510.75,49920425401,67378.87864583333,0.9475309116983656,41.754198698842075,-985.637734297292,-206.06713816910928,-779.5705961281826,0.0052086610311106,0.5653082285145531,0.0381369159506934,1255313599075.9373,2.229521797353,880733,648454181.4327914,59378950.146780066,398632,995857,179.87658691,1763220619.3644433,1672053583.382343,19687292.99271483,2591501.03898628,151,52676628,1255263418349.838,63762.6310300994,1.678489530435392,19.769196774953464,91167035.98210023,0.1316331828832562,1.2240255795810997,13.688510929702964,20.290101907617725,27.858406537040132,12.895796473098123,13.8113599561215,17.899450363734996,-0.0535628681836757,-0.1143666686736198,0.0579349959519617,-0.0651801957666678,0.1102941216955017,0.0428864003258553,-0.0980707140869321,0.105398158187359,32425899.4533297,1,1,1,3,1
2024-04-20,64994.44140625,65442.45703125,63172.40234375,63851.1015625,23097485495,67362.313671875,0.964848709366501,41.97558000736222,-929.9511066480628,-350.8439318649,-579.1071747831627,0.0180264212686844,0.5555614424488861,0.0992970132001072,1277889041416.1592,2.268874228093,509709,558271813.7953093,26368872.089887112,630654,1322406,1206.4665844,373458118.526957,436052331.03599346,19687699.24271483,2590536.68606496,130,52761198,1277874031915.6816,64907.9928366452,0.7452854992671715,14.887787292794217,-62594212.50903648,0.1315814841606519,1.311375927355676,13.141597215519626,20.140356525028636,27.87623064606234,13.354514240811826,14.09496411888087,17.08769482286521,0.0009483395135871,-0.0644035533260337,-0.4139409904072906,-0.3782080215482432,-0.2073170719928613,0.1148294526964752,0.2347606461086637,0.9186776678471033,38772735.60474138,1,1,1,4,1
2024-04-21,64926.64453125,65723.2421875,64277.72265625,64992.81640625,20506644853,67400.57643229167,0.9632950928316334,40.72473008357105,-881.1325467331626,-456.9016548385526,-424.23089189461,-0.0010431180502996,0.5474405556743211,0.080242660873109,1279102660225.9148,2.270178573833,565959,601215796.6177483,28423584.271168187,644793,1292456,335.52917373,491359567.9285282,376880491.81353915,19688136.74271483,2592298.76488382,140,52819334,1279086629797.69,64968.192619813,0.803203487686879,15.233119535763564,114479076.11498904,0.1316680597437969,1.3068000414921912,13.246278683309887,20.21446449230716,27.877179901314207,13.376686164920343,14.0720556159525,17.162729825778925,-0.0145928361795808,-0.0328317999052664,-0.3255632431556393,-0.381803386127799,-0.1082802586328045,0.0671871590582513,0.3773390238900851,0.8552204536822843,51260206.905636355,1,1,1,4,1
2024-04-22,66837.6796875,67233.9609375,64548.1796875,64935.6328125,28282686673,67493.09231770833,0.9902891894903388,39.82440877554797,-680.3957417800775,-501.6004722268576,-178.7952695532199,0.0294337582058501,0.5562904351854112,0.0341821598338232,1318046160711.64,2.336371416788,659537,652748583.4253956,31798683.14330803,673406,1394031,254.1083329,865984097.7028835,1115292118.2452824,19688611.74270937,2589194.41239968,152,52857504,1318027165670.5671,66944.5960911748,0.8981306224977,14.123510698621027,-249308020.54239893,0.1315072106776878,1.4571205305757993,13.399294868888214,20.29670259690906,27.90717157469802,13.42010518066548,14.147710825562806,17.274935467753007,0.050218076845625,-0.0079653742815002,-0.1894951188100317,-0.2742195684517259,0.0780141852663345,0.0026868458569124,0.3366693529498168,1.1334081001622058,34165416.40809701,1,1,1,4,1
2024-04-23,66407.2734375,67199.2421875,65864.8671875,66839.890625,24310975583,67465.52903645833,0.9843141287992204,43.64500055614401,-549.7039203293098,-511.2211618473481,-38.48275848196164,-0.0064395749824405,0.5295136601148231,0.0229235290609051,1307069255153.723,2.315430605828,547174,721458959.6516583,34852282.65326561,928131,1654119,445.20827332,850137455.4632976,1008340843.709804,19689136.74270937,2587675.6750486,168,52915857,1307046037378.936,66385.3002919345,0.9835705379004216,11.903095691851291,-158203388.24650645,0.1314265683083735,1.3981867771213785,13.212523957112284,20.396786053966757,27.89880853704343,13.7409292430323,14.318779703324616,17.366629221094687,0.0357166533452824,-0.0584193715023427,-0.4185717352080469,-0.4044798909902625,0.0181818240528928,0.0169665882688085,1.0444855143974907,1.7956342453003526,76880621.11661723,1,1,1,4,1
2024-04-24,64276.8984375,67075.3671875,63589.87109375,66408.71875,30276655120,67276.13190104166,0.9554190560784124,35.769640410397855,-610.9900554282431,-531.1749405635271,-79.81511486471595,-0.0320804467601734,0.5199881977534038,0.0661077809958694,1263876147635.96,2.229186378145,835569,672198686.5397469,31092015.704704832,600768,1310001,250.0755658,1552481821.12532,931380073.49553,19689621.11769845,2598400.77078408,155,52921982,1263857524990.2075,64189.9679064874,0.8768427406513972,15.030233654553278,621101747.6297898,0.1319680432270202,1.1844386579121704,13.635869405674423,20.326064520768615,27.865204422387993,13.30596578023134,14.085539221893724,17.25246164659908,0.0367751611993611,-0.1195853457838317,0.0515658920582182,-0.0906014812557478,0.1425487608593929,0.2203030683716502,0.5587197476026402,0.873693599847801,170022026.4055615,1,1,1,4,1
2024-04-25,64481.70703125,65275.20703125,62783.6328125,64275.01953125,32155786816,67092.59427083333,0.9610853139909312,37.234744472154254,-635.7054010279389,-552.0810326564095,-83.62436837152939,0.0031863484195515,0.5202706940536848,0.0741952795841989,1270312365909.4153,2.239412644798,818807,626294685.533232,28830313.77678715,525222,1212215,109.88507376,943380688.2925549,1112703584.28241,19690067.99269845,2595948.37622875,143,52933171,1270296237533.6094,64515.3874725307,0.8126970664523913,16.243049288037557,-169322895.98985505,0.131840498325927,1.202128563348455,13.615604903117244,20.255331563559334,27.87028394356626,13.171578213292722,14.00796064755427,17.176937987931225,0.0070854245780302,-0.1148069877123734,-0.0062358531212641,-0.0384815465894452,0.0057924654595866,0.1199996902789424,0.2600993258319137,0.676343859514736,26759906.06272616,1,1,1,4,1
2024-04-26,63755.3203125,64789.65625,63322.3984375,64485.37109375,24139372950,66902.59348958333,0.9529573815763456,41.27364827644696,-705.7701490644176,-582.8188559380112,-122.95129312640644,-0.0112650044825576,0.5208904550565789,0.0747039370856428,1255809257754.7332,2.213395882136,847289,582497851.0693291,26507511.592308942,440854,1174115,90.92221995,1043332489.184176,902678202.2947408,19690483.61769845,2598153.7676245,133,53001514,1255795697535.53,63777.4715002922,0.7470715556541266,16.770489788222147,140654286.88943517,0.1319497183547688,1.1335816890151866,13.6497982999217,20.182836055962703,27.85880130759776,12.996471302177069,13.97602608198478,17.092938744829,-0.00723290314369,-0.1136864200978884,-0.0379729157417741,-0.0211314956445388,-0.1017131699540103,0.0263592429078045,0.1059172369503702,0.2297217007578822,33829513.335202575,1,1,1,4,1
2024-04-27,63419.140625,63898.36328125,62424.71875,63750.98828125,19530783039,66658.39973958333,0.9514050873222542,48.793631123818045,-779.438970613628,-622.1428788731346,-157.29609174049347,-0.0052729668026479,0.5153702924780466,0.0942209876010915,1248981539069.536,2.200293292653,856864,613155632.0406892,27750323.1096581,459297,1172496,62.41209597,682436939.8728337,630513094.1435099,19690921.11769845,2598972.37728237,140,53079920,1248966308569.6128,63429.3099649328,0.7820508397028797,16.79401986676155,51923845.729323864,0.1319883595971739,1.096262678068402,13.661035658916978,20.23412934918171,27.85334956639473,13.037454515851977,13.974646220663905,17.13875807771583,-0.0302268563813881,-0.1345333164798271,0.6810846973469176,-0.091035037303181,0.0983102081981575,-0.0274645056669783,-0.2717131739432399,0.0593033875788775,50189235.94068263,1,1,1,4,1
2024-04-28,63113.23046875,64321.484375,62793.59765625,63423.515625,17334827993,66432.41315104166,0.9500366985804788,41.285521321674395,-852.6773022904963,-668.2497635566069,-184.42753873388935,-0.0048236250639039,0.5144395766177199,0.0821220565443296,1240133745037.1577,2.182739504636,707117,613155632.0406892,27553127.439673413,480244,1041463,52.6358838,1084552272.9057517,1067723511.0976496,19691358.61769844,2599817.92038489,140,53078498,1240118213405.4456,62978.5770049678,0.7763417496249029,18.907401048043415,16828761.808101892,0.1320283669024337,1.0486556684610586,13.46895283335658,20.23412934918171,27.84624034863088,13.08205166933246,13.856137973555278,17.13162664209539,-0.0385163837791696,-0.1292775442314105,0.2494138267966408,-0.1657519378015832,0.0198594838826768,0.030433613888934,-0.2551966289956622,0.0630135288284459,36239191.03969874,1,1,1,4,1
2024-04-29,63841.12109375,64174.87890625,61795.45703125,63106.36328125,26635912073,66238.94036458334,0.963800458497138,51.53905695540955,-842.2752923246226,-703.0548693102102,-139.2204230144124,0.0115330909160229,0.5169362415265617,0.0585355111599981,1258469166546.7375,2.213049963714,856192,573738484.1765486,26162496.696391,400991,1009943,45.31174055,1357770156.898,1346596066.5373085,19691767.99269843,2603132.60010108,131,53071813,1258455234984.594,63908.3888766803,0.7372158573091958,19.49790036932622,11174090.360691547,0.1321939503383496,1.1149000804455205,13.66025109699967,20.16768424972857,27.86091715106093,12.90169675596501,13.825405441735729,17.079837557686353,-0.0527833255397123,-0.1133543223097401,0.2981712928918316,0.036311172221469,-0.1210421611859036,-0.1042350382818766,-0.4045330751433756,-0.1754246349989718,73450921.16871168,1,1,1,4,1
2024-04-30,60636.85546875,64703.33203125,59120.06640625,63839.41796875,37840840057,65882.38059895833,0.9203804555554984,40.25950307289871,-1080.137923635404,-778.4714801752491,-301.66644346015505,-0.0501912493092746,0.5333402403896118,0.127449496828423,1194063184619.588,2.099491659604,827915,617535318.6404513,26717881.21572821,501881,1060530,45.06205756,1943583272.9394193,1636523671.2033849,19692208.61769843,2613862.21574403,141,53097206,1194047866810.4316,60636.3261633548,0.7531716869112052,18.568271164133428,307059601.7360344,0.1327358584549431,0.8395198585825703,13.626666978945709,20.241246822628977,27.80838304794153,13.126120311282037,13.87428028405422,17.1008436450982,-0.0932608153664704,-0.176499651857418,0.5130744516369565,0.1979254084650512,-0.1440465041301647,0.0908198222633818,-0.4592562903297056,0.5932679578794988,139917062.59478894,1,1,1,4,1
2024-05-01,58254.01171875,60780.5,56555.29296875,60609.49609375,48439780271,65500.776041666664,0.8893636875644524,40.6393363536905,-1444.2726726836115,-911.6317186769218,-532.64095400669,-0.0392969544937571,0.5432452644675066,0.1585710935814708,1144963991083.4077,2.01516295818,781183,578118170.7763107,23983483.127980694,477225,1012427,37.91687325,1740655793.0089374,1815697995.5068648,19692621.11769297,2615285.84606352,132,53115850,1144950727915.309,58141.7772799532,0.6760450863619772,19.45090472467938,-75042202.49792743,0.1328053706224916,0.6347897759327444,13.568565996464113,20.175288855179694,27.766394303605647,13.075745452214548,13.827861964323205,16.992875990086386,-0.0960096571840252,-0.1886987350535492,-0.0650885803566192,-0.1950799064409434,-0.1399593864839741,-0.0673103720896769,-0.2056417785234899,0.4454136568079596,40467926.86225789,1,1,1,4,1
2024-05-02,59123.43359375,59602.296875,56937.203125,58253.703125,32711813559,65289.99140625,0.905551254033253,35.15015226939815,-1643.7488914799687,-1058.0551532375314,-585.6937382424373,0.0149246695523317,0.509153967105432,0.1451793880110063,1165241347389.504,2.050901531028,744998,635054046.1192688,26811455.592425868,563418,1021107,34.86927785,1668163724.79638,2018126742.8294609,19693074.24267659,2613144.35839053,145,53093439,1165225652951.447,59170.1088936295,0.7556888796715002,19.28600454475054,-349963018.0330808,0.1326935716683391,0.716099408053194,13.521138155078916,20.269220666808664,27.78394934663254,13.24177885767544,13.83639887020102,17.104339838927505,-0.0841788199275815,-0.118204657029637,-0.0901421214034564,-0.2186709819916287,0.0139860049723701,0.0383906257574546,0.0727235340484595,0.5723395408156147,14662195.141797066,1,1,1,4,1
2024-05-03,62889.8359375,63320.50390625,58848.3125,59122.30078125,33172023048,65186.95885416667,0.9647610050070644,47.38194991310196,-1480.847748967375,-1142.6136723835002,-338.23407658387487,0.0637040529416774,0.5589517690081615,0.0773060630947046,1240367193696.9216,2.180678249434,731936,564979117.283768,25390286.11472,437975,952269,34.64122185,1205550792.7680454,1143601805.1301548,19693477.36767659,2614127.93082956,129,53122857,1240353251151.4453,62983.6554783752,0.7156847807484897,20.680582238502556,61948987.63789058,0.1327407995055355,1.020076250923274,13.503449723665824,20.15229932963793,27.846428575659388,12.98991939333676,13.76660388700819,17.0498772617981,-0.0147816452384588,-0.0695076998948267,-0.1361436298594694,-0.2417449678335008,-0.0300751904121204,-0.0371561968965497,-0.0065305066983627,0.1846895827923482,3418580.9630049807,1,1,1,4,1
2024-05-04,63891.47265625,64494.95703125,62599.3515625,62891.03125,20620477992,65033.046484375,0.9824462501783724,46.94728256686009,-1256.4402466544634,-1165.3789872376929,-91.06125941677055,0.015926845790239,0.544303055031806,0.0769008506062252,1258069746191.7712,2.210725676775,613171,617535318.6404513,28147623.14549056,668343,1167559,46.6176148,763415233.6925389,786434105.6029166,19693917.99266567,2613767.59168536,141,53187812,1258054415188.9663,63881.1305429573,0.7930290765664997,16.867599832355943,-23018871.91037774,0.1327195326322963,1.0857746984936358,13.326400762836794,20.241246822628977,27.86059971479456,13.412558290027086,13.970426659067629,17.152973509183155,0.004741360688975,-0.0873595594847299,-0.28440102513351,-0.373279298432102,0.0071428628734693,0.0829153358290859,0.4551434039412405,1.0589170355720268,-7287521.556952392,1,1,1,4,1
2024-05-05,64031.1328125,64610.890625,62955.3046875,63892.453125,18296164805,64906.162890625,0.9865185363121908,47.53128762952741,-1055.1630144673763,-1143.3357926836295,88.17277821625316,0.0021858966532419,0.5437275889882376,0.1020852283160596,1261769810812.1023,2.216655067084,573428,608775951.7476709,27829362.00894581,626139,1069289,123.39594228,614078180.4919028,496734775.4282557,19694352.36766567,2615644.02962729,139,53207364,1261754987641.973,64067.5959918177,0.7840069327727753,18.418175411573177,117343405.06364717,0.1328118833662016,1.0938700821799296,13.259389406666983,20.226960864302704,27.863536463104037,13.347329267250576,13.882505434788552,17.141602244592832,0.015538071481258,-0.0771011479223003,-0.1890620646936787,-0.3964169929687171,-0.0071428525877549,-0.0045772555197118,0.303793488310109,0.807785031051776,7071713.19383979,1,1,1,4,1
2024-05-06,63161.94921875,65494.90234375,62746.23828125,64038.3125,28697928697,64715.02421875,0.9760013224324804,39.24933992777193,-954.7791105234428,-1105.6244562515922,150.84534572814937,-0.0135743903874885,0.5416766709649558,0.1254057417752814,1245260648377.0237,2.186202853853,670316,534321336.312408,24105714.319887865,507965,932055,40.57671837,933510602.7394736,1213708599.9643416,19694733.61766567,2611212.48758608,122,53216842,1245248216614.9807,63228.1031341321,0.6791507617929451,21.13044146285967,-280197997.2248682,0.1325843008734014,1.0159055442769769,13.415506013802752,20.09650797120905,27.85036598006021,13.138169795186906,13.745148177699557,16.997959520548036,-0.0121312714584826,-0.1048690993569635,-0.2170961653460905,-0.2612694224858357,-0.0687022902441581,-0.1657761426723825,0.266774067248392,0.1719763004526724,-34552870.746954456,1,1,1,4,1
2024-05-07,62334.81640625,64390.45703125,62285.98046875,63162.76171875,25930730982,64480.766276041664,0.9667195352393166,38.359151911677976,-931.2321838092683,-1070.7460017631274,139.51381795385896,-0.0130954288575765,0.5418283306798528,0.1351146621072831,1228916076889.098,2.157205469069,702887,534321336.312408,23788856.143379245,373579,802643,35.91638629,1099049878.3053024,1231042068.791081,19695114.86765475,2610822.82253462,122,53202967,1228903980129.0986,62396.999720339,0.6702211967771456,24.53782673947789,-131992190.48577856,0.1325619495026337,0.9418083419332648,13.462952840888518,20.09650797120905,27.837153658493403,12.830887450713297,13.595666557141348,16.984727841754857,0.0274894206895233,-0.1194271289784455,-0.1510155027992004,-0.156243660306466,-0.1347517782646746,-0.239384132161986,-0.2556422737660919,-0.2903714172284558,-97274555.3500706,1,1,1,4,0
2024-05-08,61187.94140625,62986.0859375,60877.12890625,62332.640625,26088172222,64132.65234375,0.9540840612404988,40.64439907141188,-993.6600083630256,-1055.328803083107,61.66879472008145,-0.0183986264197131,0.5283982693877216,0.133272085051991,1202987566725.9587,2.110540935051,697417,556219750.3909875,24240837.038541064,453934,947136,29.99070924,1132199758.0145073,1289195165.886814,19695511.74265472,2609428.26902284,127,53211921,1202974633638.2432,61079.27442782,0.6830525569194187,20.79480849915399,-156995407.87230682,0.1324884726590567,0.8262740577066537,13.455140223042603,20.136674010444285,27.815829217644872,13.025709294967257,13.761199029075543,17.003549291114844,0.0473301558486074,-0.1644541444326781,-0.1072296760170152,-0.2218004380752807,-0.0378787962258951,-0.1480755010363661,-0.0488050709832887,-0.0015616614318015,-108982156.11783908,1,1,1,4,1
2024-05-09,63049.9609375,63404.9140625,60648.07421875,61191.19921875,25453338161,63929.683854166666,0.9862392105884108,46.05922828493691,-882.7097657528575,-1020.8049956170572,138.0952298641996,0.0304311517670996,0.5308784867257221,0.099219926657865,1240816052414.6277,2.175223560734,671205,612635655.6510732,28546190.934454463,521126,1007812,30.3355985,1222801623.365317,1498348227.0313172,19695964.8676547,2607042.54545318,145,53221809,1240799555147.7131,62998.4903381064,0.8044191979391152,19.54329266535296,-275546603.6660001,0.1323642971020192,0.974716667461436,13.416831373308527,20.23328095610668,27.846790385874986,13.163749053026535,13.823293194530237,17.16703410283924,0.0606182343838246,-0.1052703649861136,-0.0990512726208661,-0.2462901514258283,-0.0353015473331622,0.015456212246663,-0.0750632745137712,0.1567390952092393,-98351239.7796847,1,1,1,4,1
