time,CapMrktCurUSD,CapMVRVCur,AdrActCnt,HashRate,IssTotUSD,TxCnt,TxTfrCnt,FeeTotNtv,FlowInExUSD,FlowOutExUSD,SplyCur,SplyExNtv,BlkCnt,AdrBalCnt,CapMrktEstUSD,PriceUSD,Puell_Multiple,NVT_proxy,NetFlowExUSD,ExchangeSupplyRatio
2022-10-04,389901326705.8898,0.956568501176,932869,254107431.78574073,20721345.74264314,280235,795285,10.28849637,450412580.53658205,584096857.6665744,19169217.16933614,2877042.61133403,163,42819629,389884054625.97986,20339.9712811221,0.6018541130413351,24.103581947774874,-133684277.1299923,0.1500865990467396
2022-10-05,386379527832.91864,0.948163366006,891063,272814728.9473646,22044640.295468654,267518,779661,9.24387151,360705167.1423943,725049391.814889,19170310.91925424,2860890.36808405,175,42840668,386361027078.8341,20155.0996987142,0.6418626528080876,24.58800801791322,-364344224.67249465,0.14923547041746904
2022-10-06,382478030109.5451,0.938866609583,930050,247871668.31007487,19825856.872010164,276491,814008,10.36318348,347497184.00285643,783655544.198305,19171304.6692051,2840881.76741994,159,42862144,382461597457.701,19950.5477957335,0.578438362486094,23.55173987135888,-436158360.1954486,0.14818406031506312
2022-10-07,374611763556.60834,0.919983246052,936123,266578963.22682327,20882460.06629892,270954,824374,10.32452635,513621516.3053766,795039035.0896336,19172373.41912866,2828647.803613,171,42879370,374594209215.9514,19539.1439216832,0.610560722497041,23.25688755240784,-281417518.784257,0.14753769613055845
2022-10-08,372275436651.0157,0.914595870208,815047,272814728.9473646,21236443.84433447,235954,737224,6.6463794,233498669.53075805,242625576.08807555,19173467.16906542,2829894.6836208,175,42943576,372252774689.58514,19416.1772291058,0.6218676024931407,26.007654619308948,-9126906.557317495,0.1475943113818542
2022-10-09,372528344873.01337,0.915262738221,787417,246312725.75750184,19185512.54322397,214993,683681,6.08936138,174584946.89550003,229300234.12801072,19174454.6690272,2828553.66433796,158,42972643,372512342328.7574,19428.3671323787,0.5632736823862442,28.04590835349703,-54715287.232510686,0.1475167723495661
2022-10-10,367295367833.3886,0.902773565181,896218,282818946.6660149,20112124.446391005,253025,722343,7.94699149,303120088.8719153,325981545.34768015,19175504.66898898,2830367.0898352,168,42928324,367278748150.83185,19154.4042346581,0.5921094839192734,26.54625942106309,-22861456.47576487,0.1476032646177249
2022-10-11,365106524490.82605,0.897697758664,916599,277924882.76934755,18682295.52959895,272927,781379,9.14772243,408214773.2588256,442057394.09771913,19176485.91892892,2830299.0397917,157,42925539,365090475919.5776,19039.2820683811,0.5515091130592203,24.54184962601877,-33842620.83889353,0.14759216322308247
2022-10-12,367378647972.2289,0.904197086018,871140,242520438.89338887,16403105.527173424,260366,760757,9.32404406,590266695.1628919,448666216.88313526,19177342.16884156,2839432.25026439,137,42953626,367365388154.94336,19156.9115645821,0.485430254400129,25.208236228968726,141600478.2797566,0.1480618234406729
2022-10-13,371824448281.4801,0.915299590894,933599,253141772.82091248,17327876.352085046,275214,823925,14.93511743,559037177.6513008,771946909.0562568,19178235.91877058,2831627.89222308,143,42984151,371810180410.7536,19387.8336806546,0.5146021454562935,23.27667678340939,-212909731.40495598,0.14764798515444486
2022-10-14,367813040138.8371,0.905697877908,984001,276154659.1735337,18698251.750577196,284575,846521,14.68792708,536188357.6863278,541272023.1858424,19179210.91870506,2832582.91725537,156,42981400,367797488587.96893,19177.6941031561,0.5566780606251048,22.656509311292997,-5083665.49951458,0.14769027408175664
2022-10-15,365763269803.227,0.900728724487,838678,269073772.43763787,18116381.180873726,241112,739564,9.26675507,186648717.15646607,178103740.0571644,19180160.91866684,2833328.59451629,152,43017691,365748034524.1733,19069.8749272355,0.5409446818699868,25.934416654497564,8544977.099301666,0.1477218364606519
2022-10-16,369460796080.1114,0.909910910294,769067,254911993.86760643,17335574.80905906,214703,686036,8.29780449,155412331.42133257,253519166.07275516,19181060.91863408,2828958.83379059,144,43059003,369446620999.51746,19261.7497878434,0.5190448191679919,27.95926295213966,-98106834.65142259,0.14748708873774047
2022-10-17,375142761443.2314,0.924678135264,870371,265533327.79513,18334707.94747228,261168,734515,13.1668306,369319375.5918924,515760462.65152293,19181998.41855218,2822709.43867535,150,43047571,375127381438.4541,19557.0218106371,0.5509088685222068,26.115189504029438,-146441087.0596305,0.147154085673645
2022-10-18,371024014617.18225,0.91398573907,887194,251371549.22509855,17165499.20448935,258490,737961,17.07848573,615069586.0817424,1349261684.666123,19182885.91843752,2786629.9220369,142,43083174,371010264453.9442,19341.4075543542,0.5174882478903255,25.994444040318555,-734192098.5843805,0.14526645958721712
2022-10-19,367027991687.44006,0.904610705933,923688,267303548.841824,18055970.739048824,260354,730199,16.33306213,311776155.65417314,336951836.25720257,19183829.668372,2786233.4436541,151,43021227,367013304537.5994,19132.1544254822,0.5463289268146236,26.27205688911105,-25175680.60302943,0.14523864587099142
2022-10-20,365150292653.8844,0.900242542303,893489,256682214.9143004,17248997.021716107,268532,784470,12.89876006,408855940.77563506,351611323.97892374,19184735.91832412,2790233.44722568,145,43038959,365136285643.6985,19033.3760239626,0.5238343486749971,24.45566550451148,57244616.796711326,0.1454402843544286
2022-10-21,367883634520.15155,0.907143363442,913925,276154659.1735337,18695504.440024815,266487,797632,11.66121356,332941419.061568,356914510.37917435,19185710.91824852,2790134.85560546,156,43053298,367868430410.7815,19174.8763487434,0.5696116466824919,24.053336523921455,-23973091.31760633,0.14542775441026887
2022-10-22,368528334460.5667,0.909318069409,817446,240750215.297575,16326484.231706584,231911,716628,9.09253204,236994742.43267432,211536067.30043277,19186560.91818846,2792051.41252878,136,43101965,368514909899.6454,19207.6285078901,0.4992524320959107,26.773389985024956,25458675.132241547,0.14552120228497922
2022-10-23,375411929443.3675,0.926261633178,803523,274810664.8495725,18953993.189235084,218227,702875,7.84897897,164309304.13441274,247270004.7748447,19187529.66814478,2788317.10498569,155,43130530,375396185779.33057,19565.4123243717,0.5813802574680252,27.298637265722608,-82960700.64043197,0.14531923354442372
2022-10-24,371131281846.5523,0.915784798173,922514,249031191.57743752,16440241.17859435,266297,752693,12.00625193,433726339.12027645,412296064.2157616,19188379.6680738,2790033.12141337,136,43110062,371117768585.80286,19341.460210111,0.5060513683078295,25.492969468393884,21430274.90451485,0.14540222622629834
2022-10-25,385605065822.4446,0.951195313284,829386,223395628.20390147,15322407.855194304,251891,719086,17.4666418,537607155.3227503,653336860.5084065,19189142.16801374,2785914.04813769,122,43180681,385593166229.231,20094.9611215663,0.4738961035227616,26.685462056017975,-115729705.18565619,0.14518179206476006
2022-10-26,399097328311.379,0.983939477562,1051950,283822315.5587801,20147123.612525523,305561,834565,23.38594935,769157290.7272968,2361391605.5599465,19190110.91793184,2762122.62936651,155,43090063,399080837972.70825,20797.0308258328,0.6250480811436998,22.994147751142016,-1592234314.8326497,0.14393468808903528
2022-10-27,389195921538.64905,0.959624512348,895161,247200081.03795677,17111397.76429539,265430,776084,17.10950234,576703425.9631679,460883192.5511916,19190954.6678554,2769288.73407914,135,43097286,389182259436.56335,20280.1751280538,0.5326942979095276,24.727934950154108,115820233.41197628,0.1443017703917389
2022-10-28,395442686247.225,0.975004031923,925522,291146762.99030495,20475835.017009437,279384,819580,18.67684389,409491343.4699541,495294958.15444887,19191948.41781718,2766741.58038243,159,43115153,395425575808.7649,20604.6138535944,0.6394744324733213,23.416809119081943,-85803614.6844948,0.14416157860313325
2022-10-29,399285967648.70026,0.98443454901,871729,261848975.90100643,18593485.553959657,251735,799667,14.41367012,327068627.5344232,358685038.48709226,19192842.16777896,2765938.03686956,143,43182095,399270527664.5025,20803.8999205143,0.5830778854616293,24.001043143932364,-31616410.952669084,0.14411299862159188
2022-10-30,395710529271.3392,0.975832100659,830676,247200081.03795677,17395343.474074002,223333,719090,12.85734925,240231655.50470155,256823902.7144168,19193685.9177462,2765702.49451122,135,43194819,395696387908.62494,20616.7033766803,0.5475003421770822,26.69163236555396,-16592247.209715247,0.1440943915808319
2022-10-31,393317251848.5653,0.97009674747,980614,316782326.363841,22155740.408085585,290008,825977,15.89999085,569575862.3896537,429995194.25913686,19194767.16770252,2773241.81077159,173,43173203,393298458295.2448,20490.8581808884,0.6992108782158343,23.238863997063504,139580668.13051683,0.14447905444968875
2022-11-01,393203403802.07855,0.970049689813,955117,263680086.4404872,18435569.8778784,273150,787424,14.58986622,527466244.9371234,530964153.39927846,19195667.16765884,2774075.41000116,144,43127456,393188057876.8288,20483.966530976,0.5837280284470818,24.377803023096632,-3497908.462155044,0.14451570689217647
2022-11-02,386775127359.09686,0.954490976446,869056,223395628.20390147,15363066.972249396,258761,751633,17.21170919,500178477.9308246,1485977243.6264532,19196429.66759332,2727377.40534224,122,43175343,386763065234.0736,20148.2845537697,0.4884290037036215,25.539631266313904,-985798765.6956286,0.14207732649089921
2022-11-03,387752323864.0792,0.956986021054,1009478,300302320.96131057,20703063.96568239,294320,871666,18.64138734,474169009.5667079,429391610.29978853,19197454.6675551,2731380.26289073,164,43163222,387735061193.77423,20198.1111860316,0.6606544774382772,22.023865411241342,44777399.266919374,0.14227825043425854
2022-11-04,406182308414.37366,1.000981821699,939102,236213409.89066952,17058028.722819287,281439,835888,19.49888769,1237446096.8191,2056835557.1172223,19198260.91751142,2693823.70135417,129,43222991,406168854151.8309,21157.2449275278,0.546143410360445,22.967503920993504,-819389460.2981224,0.14031602721353983
2022-11-05,408625727281.51587,1.007111287598,916525,276497868.12725526,20086276.322444882,253538,770274,16.45775871,299977249.6401021,276877312.2493627,19199204.66746774,2695509.43969538,151,43204249,408608984266.8076,21283.4715999416,0.6453065125023548,24.92516256224115,23099937.39073938,0.14039693239287196
2022-11-06,402179894315.6349,0.991409279364,811578,250862304.7537192,17935700.099526964,223686,695830,13.113067,436722944.0641539,335690274.9949374,19200060.91743498,2700848.28670417,137,43206540,402165526538.22546,20946.8030359439,0.5783134420165121,27.59303409947111,101032669.06921649,0.14066873528779347
2022-11-07,394936214963.7294,0.976088727485,920253,263168681.007737,18511708.60651662,267661,770734,16.10616126,838776081.7027946,565381316.510232,19200960.917364,2715329.62645626,144,43210604,394920810808.15967,20568.5651183518,0.5990969179414753,24.912565057936984,273394765.1925626,0.14141634047078896
2022-11-08,355639311703.4768,0.880744871078,1051006,297875785.7478076,18868239.37296538,296138,872052,21.91772278,1308581137.1909573,1569841036.5573232,19201979.66732578,2703353.2913247,163,43166156,355623019410.3024,18520.971163647,0.6127062957105105,22.01930580667871,-261259899.3663659,0.14078513456217978
2022-11-09,302605063696.8061,0.753958696179,1076579,272291362.9163776,14674908.756361382,293667,917901,25.72038455,1339826545.0778568,1755407078.2864594,19202910.9172821,2677961.75400289,149,43210495,302592379575.81683,15758.2912819988,0.4786260405008019,20.920459741608408,-415580533.20860267,0.13945603172031573
2022-11-10,336865135843.0826,0.839903712816,1056871,268636444.99309605,16116308.513382196,294575,939361,24.09456215,1027302412.520692,1655660678.796737,19203829.66724934,2643784.1589733,147,43272764,336851564512.3865,17541.5602866745,0.5277213749129693,20.443503261524953,-628358266.276045,0.1376696317756906
2022-11-11,324882485889.163,0.811340136624,964454,244879482.43907723,14167862.403638208,278829,887619,21.32007332,898368350.4909803,1754437609.9816563,19204667.1671729,2594195.31032647,134,43356510,324871199521.753,16916.8506312098,0.4660099754953087,21.63616052289654,-856069259.490676,0.13508150324837725
2022-11-12,322103638475.01587,0.806378353685,942728,305185621.59437066,17504984.538721833,245106,835277,16.69044886,634339532.1812606,1048071592.0360558,19205710.91706008,2570312.09781444,167,43435953,322088562518.8594,16771.2426718293,0.5778245197402959,22.993223705501386,-413732059.8547952,0.1338306147017593
2022-11-13,313459931493.43146,0.785273663056,895185,235742186.31510308,13158401.784627032,224942,777748,16.32707442,532286569.1945544,803291047.84917,19206517.1669891,2554509.16033505,129,43490866,313449238841.67505,16320.4983375219,0.4362579658745782,24.695038967620746,-271004478.6546156,0.13300220639302437
2022-11-14,319407146559.7761,0.801361740695,954601,224777435.1767992,12783911.531277409,244858,792051,23.25720034,1007725420.1841202,1275309573.1105318,19207285.91691782,2547572.57651348,123,43581645,319397087106.94855,16629.4784146698,0.4258157142694218,24.250062075444408,-267584152.92641163,0.13263573976735424
2022-11-15,323766538003.86176,0.81368542899,986709,283256116.68622214,16328856.480274688,281221,833170,36.20440793,1063356542.7657084,1016148656.8543148,19208254.66683046,2559688.06949444,155,43690334,323753177133.7598,16855.59378609,0.5460779065499417,23.05442426735295,47207885.91139364,0.1332597944942185
2022-11-16,320017579504.2511,0.806089820633,944275,274118823.1937887,15618380.938687123,264899,792171,35.40208783,745956778.0816371,1249654439.1209495,19209192.16678132,2530139.26044311,150,43787939,320004582232.79895,16659.6063345996,0.5242841531612955,24.248794978333365,-503697661.03931236,0.13171502676820054
2022-11-17,320331100560.6855,0.81024033294,902258,252189315.6540996,14382341.905143213,254924,790050,35.45544762,638910286.2422106,1496938262.83174,19210054.6667431,2533869.2755414,138,43910018,320319233390.3414,16675.1790204559,0.48464811840694155,24.31498597144877,-858027976.5895293,0.1319032829161124
2022-11-18,320083241544.8263,0.818509642211,955851,254016775.9315107,14474698.069438543,275776,832786,42.86837889,1876847481.378562,615425049.7456498,19210923.4167158,2610588.27943072,139,43968703,320071604858.68207,16661.5229576271,0.4894158184965497,23.06825933278873,1261422431.6329122,0.13589082746325437
2022-11-19,320760994779.17206,0.820610369081,1113245,268636444.99309605,15339453.72842816,262900,800953,26.54277965,337412639.49259496,309569171.4561339,19211842.16666119,2613632.80489237,147,43793362,320748069289.45514,16696.0040581531,0.5203096926164339,23.98622911289575,27843468.036461055,0.1360428001760224
2022-11-20,312146945942.77655,0.799184425512,1013890,272422405.82229453,15129874.126221914,229629,706776,19.74182964,252093409.08734995,341567296.9164427,19212773.41662843,2608999.7782347,149,43639285,312134672806.1312,16246.8446992987,0.5150684417253966,27.183681133242256,-89473887.82909274,0.1357950630894674
2022-11-21,303152194386.4471,0.777592696604,974239,236949653.0891525,12721026.532566868,269034,783077,25.24633127,587376360.0112267,738595761.6225984,19213579.66657383,2600793.93490639,129,43600805,303141659931.62463,15778.0174047341,0.4345219137412317,24.53600305790341,-151219401.61137176,0.135362279181689
2022-11-22,310751834009.56635,0.79805211183,931145,231439196.90173665,12736150.358821629,257097,754337,27.46384387,517306297.92761475,497138243.7052541,19214367.16653015,2604780.29755862,126,43596789,310741448321.33344,16172.8893445354,0.43654812135357507,25.47186094083964,20168054.22236067,0.13556419917362322
2022-11-23,318474713411.88574,0.817451445016,1057775,258991483.1288546,14605891.899547078,270971,827513,28.57745437,640138352.5627863,1381506732.9192011,19215248.41649193,2561068.460415,141,43579541,318463137813.83527,16574.0617299825,0.5021898014188864,23.220479214818294,-741368380.3564148,0.13328313040267042
2022-11-24,318669910367.0565,0.81837142484,988182,236949653.0891525,13370466.502781667,250821,749541,27.10556514,405770543.6461853,420417868.08932865,19216054.66645361,2560868.40706161,129,43521101,318659153191.1316,16583.5243445354,0.46156912642976233,25.637096124766504,-14647324.443143368,0.1332671274885703
2022-11-25,317507827540.0432,0.816011276502,981465,225928740.7143208,12701586.372117952,262820,792415,27.75268397,502198120.06138295,373181455.35730255,19216823.41642085,2569495.96158553,123,43528099,317497725480.23346,16522.3887767388,0.4399448042089403,24.250958672439126,129016664.7040804,0.1337107546812282
2022-11-26,316101841086.03455,0.812740435671,892687,200213272.3346683,11205636.890880708,230269,712990,23.45026892,270453919.19696385,252193196.11397684,19217504.66634441,2571380.04967912,109,43509101,316093326178.0183,16448.6413077148,0.38935554490907537,26.95340000048305,18260723.08298701,0.13380405491366287
2022-11-27,315874237356.33,0.812332752733,855437,249807385.956469,13970660.15352131,223392,673432,17.739806,220892590.69686353,224274282.11117056,19218354.66631165,2571771.53838012,136,43474160,315862951260.2371,16436.0707688486,0.48704643035000766,28.537929095011304,-3381691.414307028,0.1338185075171
2022-11-28,311593224390.9654,0.802349876662,931505,255317844.78890425,14084680.10526372,259679,737338,22.74525336,351555768.8485934,2542078891.4355416,19219223.41626251,2439120.58299772,139,43422255,311581787772.3772,16212.5814161309,0.4926990568579233,26.065689570132704,-2190523122.5869484,0.12691046511972162
2022-11-29,316035861020.9537,0.814147810046,955669,240623291.4291028,13462736.39636542,271896,782719,23.42829953,428015146.390323,420995525.2944079,19220042.16622429,2440605.1898765,131,43394467,316025088098.6045,16443.0368199883,0.4726779201401941,24.55548180921159,7019621.095915079,0.1269823015354991
2022-11-30,330155532207.7363,0.850801464317,946754,253481024.29641935,14815075.121339832,272102,802160,27.77862908,602193374.0304431,657020324.594387,19220904.66615331,2442661.04252816,138,43423653,330143204928.92664,17176.8986914085,0.5218152597845017,23.961434958304217,-54826950.56394398,0.12708356266026946
2022-12-01,326027592017.76044,0.840529289057,1030232,281033310.52353734,16219235.287773997,286994,841765,28.90736246,554752451.3937451,571245588.3696048,19221860.91609325,2446200.12157932,153,43397426,326014363633.32007,16961.2918042081,0.5730831306339991,22.835186680478817,-16493136.975859761,0.12726135790168325
2022-12-02,328228712887.5605,0.84670015577,970221,229602379.05427116,13339929.01332375,271522,834063,29.29651241,376574400.6664325,412254158.6969208,19222642.16603319,2445074.93558851,125,43438671,328218277160.8429,17075.1091370544,0.4732470784840512,23.046990654222988,-35679758.03048831,0.127197651315021
2022-12-03,324867019678.6778,0.838232388894,938854,240623291.4291028,13836471.66992074,249912,780203,22.33636235,195940390.43237647,280050751.70537204,19223460.91598951,2444105.33105663,131,43441848,324856053318.1221,16899.5073831093,0.49289936523398126,24.639050242038945,-84110361.27299556,0.12714179521252048
2022-12-04,329153600280.11,0.84968361727,842351,257154662.6363697,14981500.6096581,216703,659123,16.59440938,166158493.50166926,205614912.51822492,19224335.91595128,2442861.60033491,140,43401769,329141428179.8156,17121.7149824664,0.5353946105691593,29.166537832773674,-39456419.01655567,0.1270713126848746
2022-12-05,326086201568.41547,0.84468600446,960563,268175577.6562208,15477233.50534048,273083,775837,21.4701627,414378207.7258722,418360711.3100319,19225248.4159076,2443823.93994609,146,43354720,326073185157.24,16961.3517866745,0.5550507322676114,24.780009739040032,-3982503.5841596723,0.12711533744989167
2022-12-06,328199310631.1555,0.850384196971,941978,230616963.69146737,14403247.730019027,264624,765320,22.77322737,435887192.4341067,454744602.4480318,19226092.16585846,2443596.93508463,135,43333862,328187495002.91296,17070.5158281707,0.5185691100439841,25.121638224348583,-18857410.013925076,0.1270979517836677
2022-12-07,323944154279.1225,0.839503933452,899850,292794731.64825046,18111870.711199574,266558,764036,17.55649594,393598034.7348096,455210287.1009378,19227167.1658257,2442840.71736883,172,43313726,323928701638.3264,16848.2518243717,0.654065006872255,25.16526337217841,-61612252.366128206,0.12705151498920375
2022-12-08,331330076551.5836,0.858945882155,905789,284283257.4040977,17985332.536427867,270258,805048,15.35606054,396471687.9405122,446422620.93182,19228210.9157711,2441014.72640423,167,43333739,331314914321.4066,17231.4563223261,0.651754923598696,23.884552120831426,-49950932.991307795,0.12694965418764437
2022-12-09,329513766613.9268,0.854978591377,946767,258748834.6716393,16279341.550832864,268606,812148,13.62308068,345694682.1272461,505131447.22965777,19229160.91573834,2432801.01916863,152,43363945,329500076274.79553,17136.1490008767,0.5918460581851083,23.676917157634247,-159436765.1024117,0.12651623385071753
2022-12-10,329300761676.0754,0.854415449082,909506,262153422.4082566,16482056.629230019,231276,708666,11.79191791,228374137.8712833,273884609.82386917,19230123.4150067,2431778.29980322,154,43285418,329287192191.38525,17124.2146797195,0.6009979465350852,27.135665341651357,-45510471.952585876,0.1264567183123496
2022-12-11,328742369908.81226,0.853211507586,781176,250237357.97618172,15705443.855698433,220885,685711,8.2953374,192529206.6900404,248183091.52678555,19231042.12327845,2429046.33932834,147,43323605,328729034200.1318,17094.3606592636,0.5744496735916004,28.045404147342612,-55653884.83674514,0.12630861727394746
2022-12-12,330703233431.764,0.858539391858,905428,243428180.05164233,15368500.465354731,264207,766307,12.76764782,405297167.9892971,538250558.9905376,19231935.83823839,2422399.85968269,143,43314813,330690356765.1176,17195.5249962011,0.563735543039412,25.09690742514213,-132953391.00124055,0.12595715169069416
2022-12-13,341864385936.1696,0.887729303381,974065,280878667.2161756,18330382.776839204,286344,848992,13.21191779,608623938.5846152,1220427142.9264023,19232967.05195517,2404217.51313617,165,43328020,341848974159.95074,17774.9166320865,0.6739319496397626,22.653884903456298,-611803204.3417871,0.12500502427116483
2022-12-14,342550310001.91003,0.890254354657,930586,251939654.2957951,16473994.777308632,279228,814640,15.26543356,531057910.12449765,731650327.6102165,19233892.02406511,2395365.06872873,148,43355448,342536649514.94495,17809.7240835769,0.6074054416611852,23.61029660226003,-200592417.48571885,0.12453876031599279
2022-12-15,333608737800.1867,0.86728278142,897844,236618999.6757982,15067647.309454288,271326,815911,20.30874976,459018791.60048234,448142552.9392174,19234760.74344143,2396819.64901318,139,43394852,333596722820.2139,17344.0544569258,0.5571264047250589,23.574581962299106,10876238.661264956,0.1246087581219556
2022-12-16,319428047892.88965,0.830992951979,893040,221298345.05580127,13492464.517223088,258839,837008,17.2199916,390929354.6470308,661379846.870721,19235573.20322591,2381713.22618929,130,43525309,319416652726.5177,16606.1101750438,0.49993566531012806,22.981349286059285,-270450492.2236902,0.12381815717297491
2022-12-17,322679384960.55084,0.839657772493,967830,234916703.3561848,14467907.381841745,261183,802681,16.77524318,275139411.2275896,415939457.894115,19236435.66296085,2374178.38364186,138,43503630,322667665318.80164,16774.3853702513,0.53764408684271,23.965231097983942,-140800046.66652536,0.12342090942623356
2022-12-18,322727877320.70087,0.839875774864,783263,246832767.78825969,15203355.057468245,207910,641559,11.2231636,186089169.10454035,214506172.37170312,19237341.87068242,2373651.56609059,145,43499198,322715213522.62384,16776.1159254822,0.5662609884761556,29.985304345636827,-28417003.26716277,0.12338771032124865
2022-12-19,315970590232.18774,0.823536056851,971140,234239565.5288072,13960511.677878404,262020,755283,18.41970834,374865958.4837436,403836869.08867246,19238191.82952578,2500767.666843,136,43413777,315958915474.66345,16424.1313857393,0.5215505949739815,25.471501185020426,-28970910.60492885,0.12998974586608245
2022-12-20,325175184915.4376,0.847633081501,950486,246114014.5930937,14789089.819257775,270300,784841,18.15026627,402495333.30404425,415067412.41927624,19239066.79033799,2501464.58147677,140,43375256,325163272678.16644,16901.8169362946,0.5540632781499836,24.513330458446987,-12572079.11523199,0.13002005807958547
2022-12-21,323241590694.8657,0.843195618816,905699,251387888.03406775,15015476.342632212,268746,778065,16.26894928,488948620.3216312,494014138.7701652,19239960.49750977,2502889.5761212,143,43356354,323228914734.5764,16800.5329707773,0.5645364653028491,24.72796038571298,-5065518.448534012,0.13008808289627982
2022-12-22,323519164532.47,0.844194325117,908585,237324228.9000814,14187000.301194515,276334,821891,17.40724802,439845325.96385384,371138235.2697677,19240804.20660089,2508606.89659816,135,43385116,323507744201.5053,16814.2225791935,0.535088810153882,23.410408687527774,68707090.69408613,0.13037952414367063
2022-12-23,322884484946.6077,0.842886604017,891725,232050357.99056575,13843926.508364948,275188,838234,17.67253814,365294360.40782434,348052764.28011006,19241629.1664071,2511244.31514001,132,43472230,322873390232.4869,16780.5169798363,0.5240082276819111,22.954961462320906,17241596.127714276,0.13051100265066187
2022-12-24,323992454902.6669,0.84590101132,758680,156458196.4740352,9365921.769604776,215536,672129,17.35118092,184538043.27080473,230000490.49682307,19242185.39006796,2509762.26096652,89,43541473,323985847990.8832,16837.612170076,0.35593403511955723,28.628708759877878,-45462447.22601834,0.1304302089440401
2022-12-25,323761497306.50684,0.845706555551,731599,247871973.2505712,14826889.345572772,196741,602458,13.55381704,153788419.631054,138150140.93679678,19243066.62385341,2511503.62355394,141,43514229,323749541174.6023,16824.8389736996,0.5653308540056283,31.94092637802703,15638278.69425723,0.13051472889672994
2022-12-26,324835384948.265,0.848591013908,787672,226776484.54959163,13609450.195802871,227132,662792,18.14874832,204479211.0852903,249565311.2295285,19243872.84912565,2509478.15454208,129,43517835,324824449295.04333,16879.9382273524,0.5204845919490908,29.034558125513964,-45086100.144238174,0.1304040082896359
2022-12-27,321363727065.9362,0.8399359586,867369,202165083.59657395,12002342.475955207,241695,707594,23.58239586,313009985.3929862,301583383.6032112,19244591.56963517,2511454.4570246,115,43502958,321354048884.02325,16698.9112708942,0.460710590997039,27.197222658240694,11426601.789774954,0.13050183205692273
2022-12-28,318251590263.80304,0.83299277844,904203,295336819.03058743,17363108.910184063,269982,786787,20.58845622,324284372.7131797,372338440.6303738,19245641.52108695,2510138.69040917,168,43504929,318236847808.8236,16536.2942001753,0.6680691294627682,24.46105683124778,-48054067.91719407,0.13042634550055796
2022-12-29,320081089139.22046,0.838526883526,945186,247871973.2505712,14655710.217995675,266982,802781,20.28002828,335057397.8638214,375177899.57739514,19246522.72788417,2509067.56485488,141,43494952,320069269312.9348,16630.5931551724,0.5655352275134453,23.97481097320959,-40120501.713573754,0.1303647209591667
2022-12-30,319387194706.514,0.836965256607,1050756,277757245.1131045,16386267.71839566,286348,881174,21.70292619,400085922.60176194,468010161.79990345,19247510.18309141,2506605.91005562,158,43430998,319373535062.446,16593.6888287551,0.6335629957716852,21.843030074754147,-67924239.19814152,0.13023013814314685
2022-12-31,318066160917.6291,0.835246001939,839910,274241330.3296079,16111112.357393332,243946,759193,12.23102299,305847158.54566014,267248732.99199864,19248485.14586753,2509895.42411953,156,43463590,318052459930.724,16524.2178024547,0.6247148386243776,25.35387595231717,38598425.553661495,0.1303944390999715
2023-01-01,319670907154.7215,0.839542831106,719716,272483374.2035889,16087791.04189805,189355,613719,7.11426538,251264695.5616989,161088095.98972985,19249453.85600931,2516297.8391959,155,43475421,319657657357.80865,16606.7520432496,0.6261412656599676,31.365256503398644,90176599.57196906,0.1307204795532607
2023-01-02,321265002247.2439,0.843780085391,842261,274241330.3296079,16271501.291116305,228547,672577,8.81160672,265649129.90755,268154848.47330916,19250428.80721017,2517262.78266105,156,43441232,321251470913.32886,16688.7192729398,0.6353569187371403,28.621895793656588,-2505718.565759152,0.13076398494137542
2023-01-03,320922182113.7682,0.843211245785,985169,261567697.33085105,16044949.481805187,273459,772429,13.06023335,270879660.03984153,324109975.4643347,19251391.26394741,2515348.55094224,154,43361833,320908874991.99225,16670.0773836937,0.6281639450548951,24.923185514717094,-53230315.42449319,0.13065801408611957
2023-01-04,324369544293.4295,0.852695347503,922281,242356483.09554735,15058227.14749782,279254,787763,14.69062023,435245684.0940348,370859775.5834085,19252284.97170235,2520289.56100151,143,43357684,324356841102.20514,16848.3660391584,0.5912532815464967,24.439184084175505,64385908.510626316,0.13090859421133208
2023-01-05,323932356386.7127,0.851818124476,922508,266083690.58224788,16509335.179217167,274976,807190,14.10142118,300055407.3492116,373226790.70534,19253266.18267459,2517142.5034856,157,43366223,323918725225.10126,16824.8001826417,0.649929276076173,23.852210982141248,-73171383.35612845,0.130738466897149
2023-01-06,326513313120.37085,0.858998530318,932794,305064103.230472,19077595.05804356,273358,818893,13.0006234,316022486.4699439,372993617.1315739,19254391.14012137,2515358.76392019,180,43394123,326496708997.0459,16957.8622738165,0.752682282896877,23.51270695942128,-56971130.661630034,0.13063818770559857
2023-01-07,326236304322.311,0.858446501208,809225,260999287.23473144,16307280.017036855,250336,735557,8.44708931,194440700.0235325,230514731.2367304,19255353.59558269,2513601.39053426,154,43443487,326222367390.87445,16942.6285891292,0.6447780772781472,26.177921759405034,-36074031.21319789,0.1305403911726086
2023-01-08,328498009829.2726,0.864443193289,755503,259304487.7459012,16312898.196906036,229074,668472,6.7613671,178267521.50783324,176957754.8593518,19256309.82965493,2514917.98438405,153,43488936,328484621231.87354,17059.2399444769,0.6464923926941536,28.806456859307396,1309766.6484814286,0.13060228084360426
